ኢትዮጵያ ቡና ስፖርት ክለብ በ1960 10ኛ ነው የወጣው	answer ( ? , ደረጃ_1960 ( ኢትዮጵያ_ቡና_ክለብ , 10ኛ ) )
ሃናን ታሪክ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ሃናን_ታሪክ ) , ፊልም ( ሃናን_ታሪክ , ያልተከፈለ ) )
ቢኒያም አማን ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ቢኒያም_አማን ) , ፊልም ( ቢኒያም_አማን , ያልተከፈለ ) )
ሚስታችን የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ሚስታችን ) )
ህይወት ጌታሁን የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ህይወት_ጌታሁን ) , ፊልም ( ህይወት_ጌታሁን , A ) )
ሚኪያስ ተስፋየ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ሚኪያስ_ተስፋየ ) , ፊልም ( ሚኪያስ_ተስፋየ , A ) )
በፊልም ትወና ብዛት ግሩም ዘነበ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ግሩም_ዘነበ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ራሃማቶራ የሚባለው ትርጉም መጸሃፍ የት ነው የታተመው	answer ( A , መጸሃፍ_አይነት ( ራሃማቶራ , ትርጉም_መጸሃፍ ) , ማተሚያ_ቦታ ( ራሃማቶራ , A ) )
በፊልም ትወና ብዛት የምስራች ግርማ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( የምስራች_ግርማ_ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
አበበ ባልቻ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( አበበ_ባልቻ ) , ፊልም ( አበበ_ባልቻ , ያልተከፈለ ) )
ከአፍ ሲያመልጥ የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ከአፍ_ሲያመልጥ ) )
ህያብ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ህያብ ) )
መንግስቱ ሳሳሞ የማን ሊቀመንበር ናቸው	answer ( A , ሊቀመንበር ( A , መንግስቱ_ሳሳሞ ) )
ውሃና ወርቅ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ውሃና_ወርቅ ) , የተለቀቀበት_ጊዜ ( ውሃና_ወርቅ , A ) )
ቀዝቃዛው ጦርነት የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ቀዝቃዛው_ጦርነት ) , የተለቀቀበት_ጊዜ ( ቀዝቃዛው_ጦርነት , 2009 ) )
ሣልሳዊ ዳዊት የሚለውን ተውኔት የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ድርሰት ( A , ድንግል_ፍቅር ) , መጸሃፍ_አይነት ( ሣልሳዊ_ዳዊት , ተውኔት_መጸሃፍ ) )
ወልደ ቂርቆስ ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
ደበበ እሸቱ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ደበበ_እሸቱ ) , ፊልም ( ደበበ_እሸቱ , ያልተከፈለ ) )
ደራሲ ማሞ ውድነህ ያልተመለሰው ባቡር የሚለውን መጸሃፍ ጽፈዋል	answer ( ? , ደራሲ ( ማሞ_ውድነህ ) , ድርሰት ( ማሞ_ውድነህ , ያልተመለሰው_ባቡር ) )
ፍቅሬን በምን ቋንቋ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ፍቅሬን_በምን_ቋንቋ ) )
ምትኬ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ምትኬ ) , የተለቀቀበት_ጊዜ ( ምትኬ , A ) )
ፍቅር ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ፍቅር , ሮማንቲክ ) )
ደራሲ መላኩ አሻግሬ የሚታወቁባቸውን የግጥም መጸሃፍቶችን ዘርዝር	answer ( A , ደራሲ ( መላኩ_አሻግሬ ) , ድርሰት ( መላኩ_አሻግሬ , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
ወደ ገደለው የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ወደ_ገደለው ) )
የተዘራ ኃይለ ሚካኤል የትውልድ ቦታ የት ነው	answer ( A , ዘፋኝ ( አሊ_ቢራ ) , የተውለድ_ቦታ ( ተዘራ_ኃይለ_ሚካኤል , A ) )
በሌን ማሞ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( በሌን_ማሞ ) , ፊልም ( በሌን_ማሞ , A ) )
ከአበባ ደሳለኝ ጋር አብረው የሰሩ የቡድን ባንድ ዘርዝር	answer ( A , ቡድን_ባንድ ( A ) , አብሮ_መስራት ( አበባ_ደሳለኝ , A ) )
ጥሩነሽ ዲባባ ከሴት እሯጮች በብር ብዛት ትበልጣለች	answer ( ? , የተመዘገበ_ብር ( ጥሩነሽ_ዲባባ , B ) , የተመዘገበ_ብር ( A , C ) , እሯጭ ( A ) , ይበልጣል ( B , C ) )
ታገቢኛለሽ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ታገቢኛለሽ ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ማክቤል ሄኖክ የሚበልጥው ማነው	answer ( C , ፊልም ( ማክቤል_ሄኖክ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ፋሲል ከነማ ምንድን ነው	answer ( A , B , B ( ፋሲል_ከነማ , A ) )
ታሪኩ በቀለ የ1500 ሜትር እሯጭ ነው	answer ( ? , የተሳተፈበት_ሩጫ_አይነት ( ታሪኩ_በቀለ , 1500_ሜትር ) , እሯጭ ( ታሪኩ_በቀለ ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ሃምዛ አለሙ የሚበልጥው ማነው	answer ( C , ፊልም ( ሃምዛ_አለሙ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የተቆለፈበት የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , የተቆለፈበት ) )
ምህረት በለጠ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ምህረት_በለጠ ) , ፊልም ( ምህረት_በለጠ , A ) )
በፊልም ዳይሬክተርነት ብዛት ሃይሌ ግርማ ከአይዳ ሙሉነህ ይበልጣል	answer ( ? , ፊልም ( ሃይሌ_ግርማ , A ) , ፊልም ( አይዳ_ሙሉነህ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ሳልኳት የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ሳልኳት ) )
የጎሳዬ ተስፋዬ ዘፋኝ እህት ማን ትባላለች	answer ( A , ዘፋኝ ( A ) , እህት ( ጎሳዬ_ተስፋዬ , A ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ብሩክ ባህሩ የሚበልጥው ማነው	answer ( C , ፊልም ( ብሩክ_ባህሩ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የፀሐይ ዮሐንስ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( ፀሐይ_ዮሐንስ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
ሞተረኛው የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ሞተረኛው ) , የተለቀቀበት_ጊዜ ( ሞተረኛው , 2009 ) )
ትርታይ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ትርታይ ) )
ሰራችልኝ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ሰራችልኝ ) , የተለቀቀበት_ጊዜ ( ሰራችልኝ , A ) )
በጭስ ተደብቄ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( በጭስ_ተደብቄ ) , የተለቀቀበት_ጊዜ ( በጭስ_ተደብቄ , A ) )
ልክ እንዳች የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ልክ_እንዳች ) )
ኦሮማይ የሚባለው የታደሰ ታምራት መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( ታደሰ_ታምራት ) , ድርሰት ( ታደሰ_ታምራት , ኦሮማይ ) , የታተመባት_ጊዜ ( ኦሮማይ , A ) )
ታደሰ ታምራት ስንት መጻህፎችን ጽፏል	answer ( count ( A ) , ደራሲ ( ታደሰ_ታምራት ) , ድርሰት ( ታደሰ_ታምራት , A ) )
እንዳንቺ ቃል የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , እንዳንቺ_ቃል ) )
እዮኤል ዮሐንስ ሬጌ የሙዚቃ ስልት ይጫወት ነበር	answer ( ? , ዘፋኝ ( እዮኤል_ዮሐንስ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , ሬጌ ) )
አያሌው መስፍን ኦርጋን የሚባለውን የሙዚቃ መሳሪያ ይጫወታል	answer ( ? , ዘፋኝ ( አያሌው_መስፍን ) , ሙዚቃ_መሳሪያ ( ኦርጋን ) , ተጨዋች ( አያሌው_መስፍን , ኦርጋን ) )
መስሎኝ በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( መስሎኝ ) , ፕሮዳክሽን ( መስሎኝ , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
ፍቃዱ ከበደ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ፍቃዱ_ከበደ ) , ፊልም ( ፍቃዱ_ከበደ , A ) )
በፊልም ትወና ብዛት ታከቅ ነጋሽ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ታከቅ_ነጋሽ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የጌታቸው ካሳ ያስተሰርያል የሚለው የአልበም ስም በውስጡ ስንት ዘፈኖች አሉት	answer ( count ( A ) , አልበም_ስም ( ጌታቸው_ካሳ , ያስተሰርያል ), አርዕስት ( ያስተሰርያል , A ) )
ወንዱ የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ወንዱ ) , የተለቀቀበት_ጊዜ ( ወንዱ , 2009 ) )
ዲግሪ ያሳበደው የሚለው መጻህፍ ደረሲው ማነው	answer ( A , ደራሲ ( A ) , ድርሰት ( A , ዲግሪ_ያሳበደው ) )
ከዘፋኞች መካከል ብዙ አልበም በመስራት አያሌው መስፍን የሚበልጥው ማነው	answer ( C , አልበም_ስም ( አያሌው_መስፍን , A ) , ዘፋኝ ( C ) , አልበም_ስም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ደራሲ የሺጥላ ኮከብ ዲግሪ ያሳበደው የሚለውን መጸሃፍ ጽፈዋል	answer ( ? , ደራሲ ( የሺጥላ_ኮከብ ) , ድርሰት ( የሺጥላ_ኮከብ , ዲግሪ_ያሳበደው ) )
ሀዲስ ዓለማየሁ የጻፋቸውን የታሪክ መጸሃፍቶችን ጥቀስ	answer ( A , ደራሲ ( ሀዲስ_ዓለማየሁ ) , ድርሰት ( ሀዲስ_ዓለማየሁ , A ) , መጸሃፍ_አይነት ( A , ታሪክ_መጸሃፍ ) )
ህይወት በደረጃ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ህይወት_በደረጃ ) )
ከአሜን ባሻገር የሚባለው የወልደ ቂርቆስ መጸሃፍ መቸ ታተመ	answer ( A , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , አሜን_ባሻገር ) , የታተመበተ_ጊዜ ( አሜን_ባሻገር , A ) )
የደራሲ ዮሓንስ ጎዳና የትርጉም መጸሃፍቶችን ተናገር	answer ( A , ደራሲ ( ዮሓንስ_ጎዳና ) , ድርሰት ( ዮሓንስ_ጎዳና , B ) , መጸሃፍ_አይነት ( B , ትርጉም_መጸሃፍ ) )
ሽመልስ በቀለ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ሽመልስ_በቀለ ) , ፊልም ( ሽመልስ_በቀለ , A ) )
የገንዘቤ ዲባባ የክብር የክብር ማስታወሻወችን ጥቀስ	answer ( A , ማስታወሻ ( ገንዘቤ_ዲባባ , A ) )
ኦሮሚያ ክልል ውስጥ ሽናሻ ይነገራል	answer ( ? , የሚነገር_ቋንቋ ( ኦሮሚያ_ክልል , ሽናሻ ) )
ኃይሉ ገብረዮሐንስ ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
ደራርቱ ቱሉ ምን ምን እሩጫ ላይ ተሳተፋለች	answer ( A , የተሳተፈበት_ሩጫ_አይነት ( ደራርቱ_ቱሉ , A ) )
እሣቱ ተሰማ ሬጌ የሙዚቃ ስልት ይጫወት ነበር	answer ( ? , ዘፋኝ ( እሣቱ_ተሰማ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , ሬጌ ) )
ኢትዮጵያ ቡና ዋንጫ በልቶ ያውቃል	answer ( ? , ዋንጫ_ብዛት ( ኢትዮጵያ_ቡና , A ) )
ሰርቄሽ ልሂድ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ሰርቄሽ_ልሂድ ) )
የደራሲ አያልነህ ሙላቱ የትርጉም መጸሃፍቶችን ተናገር	answer ( A , ደራሲ ( አያልነህ_ሙላቱ ) , ድርሰት ( አያልነህ_ሙላቱ , B ) , መጸሃፍ_አይነት ( B , ትርጉም_መጸሃፍ ) )
ደራሲ ገብረክርስቶስ ደስታ የሚታወቁባቸውን የግጥም መጸሃፍቶችን ዘርዝር	answer ( A , ደራሲ ( ገብረክርስቶስ_ደስታ ) , ድርሰት ( ገብረክርስቶስ_ደስታ , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
በፊልም ትወና ብዛት አማኑኤል ይልማ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( አማኑኤል_ይልማ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ምስራቅ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ምስራቅ , ሮማንቲክ ) )
ህይወት አረጋ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ህይወት_አረጋ ) , ፊልም ( ህይወት_አረጋ , A ) )
የፍቅር ጥግ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( የፍቅር_ጥግ , ሮማንቲክ ) )
ከዳይሬክተሮች መካከል ብዙ ፊልም ዳይሬክተር በማድረግ ዳዊት ላቀው የሚበልጥው ማነው	answer ( C , ፊልም ( ዳዊት_ላቀው , A ) , ዳይሬክተር ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የበቀል መንገድ የሚለው ፊልም ላይ ስዩም ተፈራ ተውናለች	answer ( ? , ተዋናይ ( ስዩም_ተፈራ ) , ፊልም ( ስዩም_ተፈራ , የበቀል_መንገድ ) )
መራኝ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , መራኝ ) )
ሌቱም አይነጋልኝ አጭር ልብወለድ ድርሰት መቸ ታተመ	answer ( A , መጸሃፍ_አይነት ( ኅሊና_ደወል , አጭር_ልብወለድ ) , የታተመባት_ጊዜ ( ኅሊና_ደወል , A ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ሙሃመድ ሚፍታ የሚበልጥው ማነው	answer ( C , ፊልም ( ሙሃመድ_ሚፍታ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ታላቅና ታናሽ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ታላቅና_ታናሽ ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ሰለሞን ተስፋየ የሚበልጥው ማነው	answer ( C , ፊልም ( ሰለሞን_ተስፋየ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የታሪኩ በቀለ የክብር የክብር ማስታወሻወች ስንት አሉት	answer ( count ( A ) , ማስታወሻ ( ታሪኩ_በቀለ , A ) )
ሀዋሳ ከተማ ስፖርት ክለብ በ1935 17ኛ ነው የወጣው	answer ( ? , ደረጃ_1935 ( ሀዋሳ_ከተማ_ክለብ , 17ኛ ) )
ሚሚ ስብሓቱ ደራሲም ጋዜጠኛም ናቸው	answer ( ? , ደራሲ ( ሚሚ_ስብሓቱ ) , ጋዜጠኛ ( ሚሚ_ስብሓቱ ) )
ዜናነህ መኮንን መቸ ተወለደ	answer ( A , ደራሲ ( ዜናነህ_መኮንን ) , የተወለደበት_ጊዜ ( ዜናነህ_መኮንን , A ) )
የታምራት ሞላ አልበም አሳታሚውችን ጥቀስ	answer ( A , አልበም_ስም ( ታምራት_ሞላ , B ) , አልበም_አታሚ ( A ) , አሳታሚ ( B , A ) )
ሙዚቀኛው እሣቱ ተሰማ የት ነው የተወለደው	answer ( A , ዘፋኝ ( እሣቱ_ተሰማ ) , የተወለደበት_ክልል ( A , አማራ_ክልል ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ፍዩሪ ሃይሌ የሚበልጥው ማነው	answer ( C , ፊልም ( ፍዩሪ_ሃይሌ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ኦሮማይ የሚባለው የገብረሃና ገብረማሪያም መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( ገብረሃና_ገብረማሪያም ) , ድርሰት ( ገብረሃና_ገብረማሪያም , ኦሮማይ ) , የታተመባት_ጊዜ ( ኦሮማይ , A ) )
ሞቅ የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ሞቅ ) )
በደቡብ ብሄሮች ብሄረሰቦች ክልል የሚገኙትን ታሪካዊ ቦታውችን ዘርዝር	answer ( A , ታሪካዊ_ቦታ ( A ) , መገኛ_ክልል ( A , ደቡብ_ብሄር_ብሄረሰቦች_ክልል ) )
ባህርዳር ከነማ ዋንጫ በልቶ ያውቃል	answer ( ? , ዋንጫ_ብዛት ( ባህርዳር_ከነማ , A ) )
ሽመልስ በቀለ የሚጫወተው ቀኝ ተከላካይ ቦታ ላይ ነው	answer ( ? , እግርኳስ_ተጨዋች ( ሽመልስ_በቀለ ) , ጨዋታ_ቦታ ( ሽመልስ_በቀለ , ቀኝ_ተከላካይ ) )
መርካቶ ሰፈሬ የሚለውን አልበም መሀሙድ አህመድ ነው የተጫወተው	answer ( ? , ዘፋኝ ( መሀሙድ_አህመድ ) , አልበም_ስም ( መሀሙድ_አህመድ , መርካቶ_ሰፈሬ ) )
ያላገባው በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( ያላገባው ) , ፕሮዳክሽን ( ያላገባው , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
ከእጅጋዬሁ ዲባባ እና ከእጅጋዬሁ ዲባባ በሜዳሊያ ብዛት ማን ያንሳል	answer ( who , ሜዳሊያ ( እጅጋዬሁ_ዲባባ , A ) , ሜዳሊያ ( እጅጋዬሁ_ዲባባ , B ) , ያንሳል ( count ( A ) , count ( B ) ) )
ካፌቶ ሽራሮ ብሄራዊ ፓርክ ስፋቱ ስንት ነው	answer ( A , ስፋት ( ካፌቶ_ሽራሮ_ብሄራዊ_ፓርክ , A ) )
የሃይማኖት ግርማ ጂጂ የሚለው አልበም በውስጡ የያዛቸውን አርስቶች ጥቀስ	answer ( A , አልበም_ስም ( ሃይማኖት_ግርማ , ጂጂ ), አርዕስት ( ጂጂ , A ) )
የዳዊት ጽጌ የትውልድ ቦታ የት ነው	answer ( A , ዘፋኝ ( አሊ_ቢራ ) , የተውለድ_ቦታ ( ዳዊት_ጽጌ , A ) )
ደራሲ አው ባድር ዲግሪ ያሳበደው የሚለውን መጸሃፍ ጽፈዋል	answer ( ? , ደራሲ ( አው_ባድር ) , ድርሰት ( አው_ባድር , ዲግሪ_ያሳበደው ) )
ቀና በይ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ቀና_በይ ) , የተለቀቀበት_ጊዜ ( ቀና_በይ , A ) )
ሀይሉ ወርቁ ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
ቃልኪዳን ጥበቡ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ቃልኪዳን_ጥበቡ ) , ፊልም ( ቃልኪዳን_ጥበቡ , A ) )
ጋንታ የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ጋንታ ) , የተለቀቀበት_ጊዜ ( ጋንታ , 2009 ) )
ካሌብ አራያስላሴ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ካሌብ_አራያስላሴ ) , ፊልም ( ካሌብ_አራያስላሴ , A ) )
አዳማ ከነማ ስፖርት ክለብ በ1989 1ኛ ነው የወጣው	answer ( ? , ደረጃ_1989 ( አዳማ_ከነማ_ክለብ , 1ኛ ) )
የተዳፈነ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , የተዳፈነ ) )
ፍርያት በርሂ የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ፍርያት_በርሂ ) , ፊልም ( ፍርያት_በርሂ , A ) )
ጥሩነሽ ዲባባ ስንት እሯጭ እህቶች አሏት	answer ( count ( A ) , እህት ( A , ጥሩነሽ_ዲባባ ) , እሯጭ ( A ) )
ሰባ ደረጃ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ሰባ_ደረጃ , ሮማንቲክ ) )
ይስማዕከ ወርቁ ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
ከፍቅር በላይ የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ከፍቅር_በላይ ) , የተለቀቀበት_ጊዜ ( ከፍቅር_በላይ , 2009 ) )
በፊልም ትወና ብዛት ነጻነት ወርቀነህ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ነጻነት_ወርቀነህ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
መኮንን እንዳልካቸው ስንት መጻህፎችን ጽፏል	answer ( count ( A ) , ደራሲ ( መኮንን_እንዳልካቸው ) , ድርሰት ( መኮንን_እንዳልካቸው , A ) )
በጭስ ተደብቄ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , በጭስ_ተደብቄ ) )
ኮከባችን የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ኮከባችን ) , የተለቀቀበት_ጊዜ ( ኮከባችን , 2009 ) )
የበቀል መንገድ የሚለው ፊልም ላይ ታምራት ሃይለጊውርጊስ ተውናለች	answer ( ? , ተዋናይ ( ታምራት_ሃይለጊውርጊስ ) , ፊልም ( ታምራት_ሃይለጊውርጊስ , የበቀል_መንገድ ) )
ያለ ሴት የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ያለ_ሴት ) )
ማን አየሁ የሚለው የአስቴር አወቀ አልበም ያሳተመው ማነው	answer ( A , አልበም_ስም ( አስቴር_አወቀ , ማን_አየሁ ) , አልበም_አታሚ ( A ) , አሳታሚ ( A , ማን_አየሁ ) )
ተሾመ ወልዴ ስንት አልበሞችን ሰራ	answer ( count ( A ) , አልበም_ስም ( ተሾመ_ወልዴ , A ) )
እጅጋዬሁ ዲባባ ስንት እሯጭ እህቶች አሏት	answer ( count ( A ) , እህት ( A , እጅጋዬሁ_ዲባባ ) , እሯጭ ( A ) )
ኮከባችን የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ኮከባችን ) )
የልጅ ሀብታም የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( የልጅ_ሀብታም ) , የተለቀቀበት_ጊዜ ( የልጅ_ሀብታም , 2009 ) )
አይዳ ሙሉነህ ዳይሬክት ያደረጋቸውን ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ዳይሬክተር ( አይዳ_ሙሉነህ ) , ፊልም ( አይዳ_ሙሉነህ , A ) )
ምንዳ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ምንዳ ) )
የሚካኤል በላይነህ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( ሚካኤል_በላይነህ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
ከበፍቅር ስም የሚባለው የበእውቀቱ ስዩም መጸሃፍ መቸ ታተመ	answer ( A , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , በፍቅር_ስም ) , የታተመበተ_ጊዜ ( በፍቅር_ስም , A ) )
እንደ ቀልድ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , እንደ_ቀልድ ) )
